id,index,ret_subj,ploss_subj,avgloss_subj,exploss_subj,glscore_calc,experience_stockmarket_subj,experience_swiss_stockmarket_subj,knowledge_stockmarket_subj,knowledge_swiss_stockmarket_subj,num_investments_subj,mroi_obj,var_obj,avgloss_obj,ploss_obj,maxloss_obj,evloss_x_ploss_obj,quest,perceived
101,SyngentaN,5,50,33,33,10,2,2,2,2,0,0.140818650071429,0.0541078820490565,0.0954434804,0.357142857142857,0.0166001,0.0340869572857143,Predictability,4
103,SyngentaN,4,10,15,0,12,2,1,3,1,0,0.140818650071429,0.0541078820490565,0.0954434804,0.357142857142857,0.0166001,0.0340869572857143,Predictability,3
104,SyngentaN,4,6,8,5,6,1,1,2,1,1,0.140818650071429,0.0541078820490565,0.0954434804,0.357142857142857,0.0166001,0.0340869572857143,Predictability,4
105,SyngentaN,4,20,15,20,8,1,1,1,1,0,0.140818650071429,0.0541078820490565,0.0954434804,0.357142857142857,0.0166001,0.0340869572857143,Predictability,4
106,SyngentaN,6,33,8,7,12,4,3,4,3,15,0.140818650071429,0.0541078820490565,0.0954434804,0.357142857142857,0.0166001,0.0340869572857143,Predictability,3
107,SyngentaN,7,10,8,0,11,1,1,2,1,0,0.140818650071429,0.0541078820490565,0.0954434804,0.357142857142857,0.0166001,0.0340869572857143,Predictability,6
108,SyngentaN,6,30,40,30,11,2,1,2,1,0,0.140818650071429,0.0541078820490565,0.0954434804,0.357142857142857,0.0166001,0.0340869572857143,Predictability,4
109,SyngentaN,5,25,40,50,10,4,4,5,4,3,0.140818650071429,0.0541078820490565,0.0954434804,0.357142857142857,0.0166001,0.0340869572857143,Predictability,7
110,SyngentaN,5,0,20,0,10,2,1,2,1,0,0.140818650071429,0.0541078820490565,0.0954434804,0.357142857142857,0.0166001,0.0340869572857143,Predictability,3
111,SyngentaN,5,0,0,2,11,1,1,2,1,5,0.140818650071429,0.0541078820490565,0.0954434804,0.357142857142857,0.0166001,0.0340869572857143,Predictability,3
112,SyngentaN,6,15,15,18,12,1,1,2,1,0,0.140818650071429,0.0541078820490565,0.0954434804,0.357142857142857,0.0166001,0.0340869572857143,Predictability,2
113,SyngentaN,6,20,20,1,11,4,3,3,3,100,0.140818650071429,0.0541078820490565,0.0954434804,0.357142857142857,0.0166001,0.0340869572857143,Predictability,6
114,SyngentaN,5,35,10,5,11,2,1,2,1,4,0.140818650071429,0.0541078820490565,0.0954434804,0.357142857142857,0.0166001,0.0340869572857143,Predictability,5
116,SyngentaN,6,30,15,18,12,1,1,1,1,0,0.140818650071429,0.0541078820490565,0.0954434804,0.357142857142857,0.0166001,0.0340869572857143,Predictability,3
119,SyngentaN,5,25,8,5,12,3,1,3,1,1,0.140818650071429,0.0541078820490565,0.0954434804,0.357142857142857,0.0166001,0.0340869572857143,Predictability,5
120,SyngentaN,5,43,10,8,11,3,1,3,1,5,0.140818650071429,0.0541078820490565,0.0954434804,0.357142857142857,0.0166001,0.0340869572857143,Predictability,4
123,SyngentaN,5,3,0,10,10,1,1,1,1,0,0.140818650071429,0.0541078820490565,0.0954434804,0.357142857142857,0.0166001,0.0340869572857143,Predictability,5
127,SyngentaN,5,25,9,5,12,3,1,4,1,36,0.140818650071429,0.0541078820490565,0.0954434804,0.357142857142857,0.0166001,0.0340869572857143,Predictability,4
129,SyngentaN,6,2,10,2,7,3,2,3,1,2,0.140818650071429,0.0541078820490565,0.0954434804,0.357142857142857,0.0166001,0.0340869572857143,Predictability,3
130,SyngentaN,5,25,15,15,12,1,1,3,2,0,0.140818650071429,0.0541078820490565,0.0954434804,0.357142857142857,0.0166001,0.0340869572857143,Predictability,3
131,SyngentaN,5,5,5,5,6,2,1,3,1,1,0.140818650071429,0.0541078820490565,0.0954434804,0.357142857142857,0.0166001,0.0340869572857143,Predictability,4
133,SyngentaN,6,3,2,2,8,2,1,2,1,0,0.140818650071429,0.0541078820490565,0.0954434804,0.357142857142857,0.0166001,0.0340869572857143,Predictability,6
134,SyngentaN,6,15,5,3,11,3,1,3,1,0,0.140818650071429,0.0541078820490565,0.0954434804,0.357142857142857,0.0166001,0.0340869572857143,Predictability,2
135,SyngentaN,5,30,20,20,9,1,1,1,1,0,0.140818650071429,0.0541078820490565,0.0954434804,0.357142857142857,0.0166001,0.0340869572857143,Predictability,3
136,SyngentaN,4,50,29,34,11,1,1,1,1,0,0.140818650071429,0.0541078820490565,0.0954434804,0.357142857142857,0.0166001,0.0340869572857143,Predictability,3
138,SyngentaN,7,25,0,5,12,4,1,4,1,5,0.140818650071429,0.0541078820490565,0.0954434804,0.357142857142857,0.0166001,0.0340869572857143,Predictability,7
139,SyngentaN,3,27,21,20,10,4,2,4,2,50,0.140818650071429,0.0541078820490565,0.0954434804,0.357142857142857,0.0166001,0.0340869572857143,Predictability,4
140,SyngentaN,6,30,5,14,8,1,1,2,1,0,0.140818650071429,0.0541078820490565,0.0954434804,0.357142857142857,0.0166001,0.0340869572857143,Predictability,3
141,SyngentaN,7,70,15,5,10,2,1,2,1,0,0.140818650071429,0.0541078820490565,0.0954434804,0.357142857142857,0.0166001,0.0340869572857143,Predictability,1
143,SyngentaN,6,10,5,10,10,4,1,4,3,10,0.140818650071429,0.0541078820490565,0.0954434804,0.357142857142857,0.0166001,0.0340869572857143,Predictability,4
144,SyngentaN,6,0,8,0,10,1,1,1,1,0,0.140818650071429,0.0541078820490565,0.0954434804,0.357142857142857,0.0166001,0.0340869572857143,Predictability,3
145,SyngentaN,5,30,23,36,10,1,1,2,1,0,0.140818650071429,0.0541078820490565,0.0954434804,0.357142857142857,0.0166001,0.0340869572857143,Predictability,3
146,SyngentaN,5,30,9,5,11,4,4,5,4,20,0.140818650071429,0.0541078820490565,0.0954434804,0.357142857142857,0.0166001,0.0340869572857143,Predictability,4
148,SyngentaN,6,12,20,12,10,4,2,4,2,4,0.140818650071429,0.0541078820490565,0.0954434804,0.357142857142857,0.0166001,0.0340869572857143,Predictability,5
149,SyngentaN,5,30,10,20,12,3,1,3,1,0,0.140818650071429,0.0541078820490565,0.0954434804,0.357142857142857,0.0166001,0.0340869572857143,Predictability,3
150,SyngentaN,5,15,15,20,10,4,2,4,2,30,0.140818650071429,0.0541078820490565,0.0954434804,0.357142857142857,0.0166001,0.0340869572857143,Predictability,4
151,SyngentaN,7,5,0,5,12,2,1,2,1,2,0.140818650071429,0.0541078820490565,0.0954434804,0.357142857142857,0.0166001,0.0340869572857143,Predictability,4
152,SyngentaN,5,15,30,5,10,2,1,2,1,1,0.140818650071429,0.0541078820490565,0.0954434804,0.357142857142857,0.0166001,0.0340869572857143,Predictability,3
153,SyngentaN,6,30,25,5,12,3,1,3,2,30,0.140818650071429,0.0541078820490565,0.0954434804,0.357142857142857,0.0166001,0.0340869572857143,Predictability,3
154,SyngentaN,6,10,15,15,11,3,1,3,1,4,0.140818650071429,0.0541078820490565,0.0954434804,0.357142857142857,0.0166001,0.0340869572857143,Predictability,3
156,SyngentaN,5,39,12,0,11,1,1,1,1,0,0.140818650071429,0.0541078820490565,0.0954434804,0.357142857142857,0.0166001,0.0340869572857143,Predictability,5
157,SyngentaN,5,25,11,35,12,2,1,2,1,0,0.140818650071429,0.0541078820490565,0.0954434804,0.357142857142857,0.0166001,0.0340869572857143,Predictability,3
158,SyngentaN,5,50,30,40,12,2,1,2,1,1,0.140818650071429,0.0541078820490565,0.0954434804,0.357142857142857,0.0166001,0.0340869572857143,Predictability,3
160,SyngentaN,5,40,10,5,9,3,1,3,1,0,0.140818650071429,0.0541078820490565,0.0954434804,0.357142857142857,0.0166001,0.0340869572857143,Predictability,4
162,SyngentaN,5,5,25,0,9,1,1,1,1,0,0.140818650071429,0.0541078820490565,0.0954434804,0.357142857142857,0.0166001,0.0340869572857143,Predictability,5
163,SyngentaN,5,10,15,0,10,3,1,2,1,0,0.140818650071429,0.0541078820490565,0.0954434804,0.357142857142857,0.0166001,0.0340869572857143,Predictability,4
164,SyngentaN,5,15,10,25,10,1,1,3,1,1,0.140818650071429,0.0541078820490565,0.0954434804,0.357142857142857,0.0166001,0.0340869572857143,Predictability,5
166,SyngentaN,6,10,0,0,10,1,1,3,2,0,0.140818650071429,0.0541078820490565,0.0954434804,0.357142857142857,0.0166001,0.0340869572857143,Predictability,3
167,SyngentaN,5,38,10,7,13,2,1,1,1,0,0.140818650071429,0.0541078820490565,0.0954434804,0.357142857142857,0.0166001,0.0340869572857143,Predictability,2
168,SyngentaN,4,20,15,10,10,1,1,1,1,0,0.140818650071429,0.0541078820490565,0.0954434804,0.357142857142857,0.0166001,0.0340869572857143,Predictability,3
169,SyngentaN,5,25,25,65,10,1,1,1,1,0,0.140818650071429,0.0541078820490565,0.0954434804,0.357142857142857,0.0166001,0.0340869572857143,Predictability,3
170,SyngentaN,6,50,0,0,9,2,3,3,3,2,0.140818650071429,0.0541078820490565,0.0954434804,0.357142857142857,0.0166001,0.0340869572857143,Predictability,4
172,SyngentaN,6,25,5,15,9,4,1,4,2,15,0.140818650071429,0.0541078820490565,0.0954434804,0.357142857142857,0.0166001,0.0340869572857143,Predictability,4
173,SyngentaN,5,20,5,70,10,3,3,3,3,500,0.140818650071429,0.0541078820490565,0.0954434804,0.357142857142857,0.0166001,0.0340869572857143,Predictability,7
179,SyngentaN,6,25,9,6,8,2,1,2,1,0,0.140818650071429,0.0541078820490565,0.0954434804,0.357142857142857,0.0166001,0.0340869572857143,Predictability,3
181,SyngentaN,5,15,20,15,10,3,1,3,1,4,0.140818650071429,0.0541078820490565,0.0954434804,0.357142857142857,0.0166001,0.0340869572857143,Predictability,3
182,SyngentaN,5,50,10,0,10,1,1,2,1,0,0.140818650071429,0.0541078820490565,0.0954434804,0.357142857142857,0.0166001,0.0340869572857143,Predictability,5
183,SyngentaN,6,5,0,5,13,3,1,4,1,0,0.140818650071429,0.0541078820490565,0.0954434804,0.357142857142857,0.0166001,0.0340869572857143,Predictability,5
184,SyngentaN,5,40,10,5,11,3,2,4,2,5,0.140818650071429,0.0541078820490565,0.0954434804,0.357142857142857,0.0166001,0.0340869572857143,Predictability,5
185,SyngentaN,6,40,20,10,11,2,1,2,1,0,0.140818650071429,0.0541078820490565,0.0954434804,0.357142857142857,0.0166001,0.0340869572857143,Predictability,4
186,SyngentaN,3,50,20,25,11,3,2,4,2,10,0.140818650071429,0.0541078820490565,0.0954434804,0.357142857142857,0.0166001,0.0340869572857143,Predictability,4
188,SyngentaN,5,25,6,5,12,1,1,2,1,3,0.140818650071429,0.0541078820490565,0.0954434804,0.357142857142857,0.0166001,0.0340869572857143,Predictability,2
189,SyngentaN,7,10,30,20,7,1,1,1,1,0,0.140818650071429,0.0541078820490565,0.0954434804,0.357142857142857,0.0166001,0.0340869572857143,Predictability,5
190,SyngentaN,5,9,15,20,9,3,1,4,1,2,0.140818650071429,0.0541078820490565,0.0954434804,0.357142857142857,0.0166001,0.0340869572857143,Predictability,3
191,SyngentaN,5,5,8,10,12,1,1,1,1,0,0.140818650071429,0.0541078820490565,0.0954434804,0.357142857142857,0.0166001,0.0340869572857143,Predictability,4
60,TheSwatchGrp,5,40,20,45,11,1,1,2,1,0,0.123081441714286,0.127779999733925,0.2739840048,0.357142857142857,0.140456182,0.0978514302857143,Predictability,1
64,TheSwatchGrp,6,30,25,15,10,1,1,1,1,0,0.123081441714286,0.127779999733925,0.2739840048,0.357142857142857,0.140456182,0.0978514302857143,Predictability,3
65,TheSwatchGrp,5,5,20,20,10,3,1,3,1,3,0.123081441714286,0.127779999733925,0.2739840048,0.357142857142857,0.140456182,0.0978514302857143,Predictability,3
66,TheSwatchGrp,2,20,0,20,10,1,1,1,1,0,0.123081441714286,0.127779999733925,0.2739840048,0.357142857142857,0.140456182,0.0978514302857143,Predictability,2
67,TheSwatchGrp,5,30,29,27,12,1,1,2,1,0,0.123081441714286,0.127779999733925,0.2739840048,0.357142857142857,0.140456182,0.0978514302857143,Predictability,2
68,TheSwatchGrp,5,30,20,25,10,1,1,1,1,0,0.123081441714286,0.127779999733925,0.2739840048,0.357142857142857,0.140456182,0.0978514302857143,Predictability,4
70,TheSwatchGrp,6,35,27,36,8,2,1,2,1,0,0.123081441714286,0.127779999733925,0.2739840048,0.357142857142857,0.140456182,0.0978514302857143,Predictability,5
71,TheSwatchGrp,6,20,26,22,10,4,1,4,1,1,0.123081441714286,0.127779999733925,0.2739840048,0.357142857142857,0.140456182,0.0978514302857143,Predictability,2
72,TheSwatchGrp,7,10,30,60,11,1,1,2,1,0,0.123081441714286,0.127779999733925,0.2739840048,0.357142857142857,0.140456182,0.0978514302857143,Predictability,4
74,TheSwatchGrp,4,30,30,25,11,5,1,4,1,100,0.123081441714286,0.127779999733925,0.2739840048,0.357142857142857,0.140456182,0.0978514302857143,Predictability,3
75,TheSwatchGrp,6,3,45,10,12,1,1,1,1,0,0.123081441714286,0.127779999733925,0.2739840048,0.357142857142857,0.140456182,0.0978514302857143,Predictability,3
76,TheSwatchGrp,6,30,25,25,9,1,1,2,1,0,0.123081441714286,0.127779999733925,0.2739840048,0.357142857142857,0.140456182,0.0978514302857143,Predictability,2
78,TheSwatchGrp,6,55,5,15,9,3,1,3,1,0,0.123081441714286,0.127779999733925,0.2739840048,0.357142857142857,0.140456182,0.0978514302857143,Predictability,5
80,TheSwatchGrp,6,55,67,60,10,3,3,4,4,15,0.123081441714286,0.127779999733925,0.2739840048,0.357142857142857,0.140456182,0.0978514302857143,Predictability,6
81,TheSwatchGrp,5,25,30,30,10,1,1,1,1,0,0.123081441714286,0.127779999733925,0.2739840048,0.357142857142857,0.140456182,0.0978514302857143,Predictability,2
82,TheSwatchGrp,5,20,20,25,11,3,1,3,1,0,0.123081441714286,0.127779999733925,0.2739840048,0.357142857142857,0.140456182,0.0978514302857143,Predictability,3
83,TheSwatchGrp,4,30,30,20,11,5,3,4,3,5,0.123081441714286,0.127779999733925,0.2739840048,0.357142857142857,0.140456182,0.0978514302857143,Predictability,4
84,TheSwatchGrp,5,18,15,15,13,4,1,3,1,0,0.123081441714286,0.127779999733925,0.2739840048,0.357142857142857,0.140456182,0.0978514302857143,Predictability,3
86,TheSwatchGrp,5,0,15,15,10,2,1,2,1,0,0.123081441714286,0.127779999733925,0.2739840048,0.357142857142857,0.140456182,0.0978514302857143,Predictability,4
87,TheSwatchGrp,2,20,40,0,13,2,1,2,1,0,0.123081441714286,0.127779999733925,0.2739840048,0.357142857142857,0.140456182,0.0978514302857143,Predictability,2
89,TheSwatchGrp,6,30,40,30,10,3,1,3,1,5,0.123081441714286,0.127779999733925,0.2739840048,0.357142857142857,0.140456182,0.0978514302857143,Predictability,3
90,TheSwatchGrp,6,40,30,20,10,2,1,4,3,20,0.123081441714286,0.127779999733925,0.2739840048,0.357142857142857,0.140456182,0.0978514302857143,Predictability,4
91,TheSwatchGrp,5,30,30,40,10,1,1,1,1,0,0.123081441714286,0.127779999733925,0.2739840048,0.357142857142857,0.140456182,0.0978514302857143,Predictability,3
92,TheSwatchGrp,3,85,65,75,7,2,1,2,1,1,0.123081441714286,0.127779999733925,0.2739840048,0.357142857142857,0.140456182,0.0978514302857143,Predictability,2
93,TheSwatchGrp,6,25,40,8,10,1,1,1,1,0,0.123081441714286,0.127779999733925,0.2739840048,0.357142857142857,0.140456182,0.0978514302857143,Predictability,3
95,TheSwatchGrp,6,25,30,25,9,3,1,3,1,3,0.123081441714286,0.127779999733925,0.2739840048,0.357142857142857,0.140456182,0.0978514302857143,Predictability,3
96,TheSwatchGrp,5,25,30,25,11,4,2,4,2,20,0.123081441714286,0.127779999733925,0.2739840048,0.357142857142857,0.140456182,0.0978514302857143,Predictability,5
97,TheSwatchGrp,6,35,20,15,10,1,1,3,1,0,0.123081441714286,0.127779999733925,0.2739840048,0.357142857142857,0.140456182,0.0978514302857143,Predictability,1
98,TheSwatchGrp,2,75,50,65,3,3,1,3,1,2,0.123081441714286,0.127779999733925,0.2739840048,0.357142857142857,0.140456182,0.0978514302857143,Predictability,7
99,TheSwatchGrp,5,30,30,25,9,2,1,3,1,0,0.123081441714286,0.127779999733925,0.2739840048,0.357142857142857,0.140456182,0.0978514302857143,Predictability,3
100,TheSwatchGrp,5,30,30,20,12,5,2,5,2,20,0.123081441714286,0.127779999733925,0.2739840048,0.357142857142857,0.140456182,0.0978514302857143,Predictability,1
101,TheSwatchGrp,3,64,36,38,10,2,2,2,2,0,0.123081441714286,0.127779999733925,0.2739840048,0.357142857142857,0.140456182,0.0978514302857143,Predictability,3
103,TheSwatchGrp,4,30,35,35,12,2,1,3,1,0,0.123081441714286,0.127779999733925,0.2739840048,0.357142857142857,0.140456182,0.0978514302857143,Predictability,3
104,TheSwatchGrp,4,18,19,7,6,1,1,2,1,1,0.123081441714286,0.127779999733925,0.2739840048,0.357142857142857,0.140456182,0.0978514302857143,Predictability,3
105,TheSwatchGrp,5,20,20,35,8,1,1,1,1,0,0.123081441714286,0.127779999733925,0.2739840048,0.357142857142857,0.140456182,0.0978514302857143,Predictability,3
106,TheSwatchGrp,5,32,38,30,12,4,3,4,3,15,0.123081441714286,0.127779999733925,0.2739840048,0.357142857142857,0.140456182,0.0978514302857143,Predictability,6
107,TheSwatchGrp,6,15,26,2,11,1,1,2,1,0,0.123081441714286,0.127779999733925,0.2739840048,0.357142857142857,0.140456182,0.0978514302857143,Predictability,4
108,TheSwatchGrp,6,35,25,25,11,2,1,2,1,0,0.123081441714286,0.127779999733925,0.2739840048,0.357142857142857,0.140456182,0.0978514302857143,Predictability,2
109,TheSwatchGrp,6,40,40,50,10,4,4,5,4,3,0.123081441714286,0.127779999733925,0.2739840048,0.357142857142857,0.140456182,0.0978514302857143,Predictability,6
110,TheSwatchGrp,2,100,10,10,10,2,1,2,1,0,0.123081441714286,0.127779999733925,0.2739840048,0.357142857142857,0.140456182,0.0978514302857143,Predictability,1
111,TheSwatchGrp,5,0,17,2,11,1,1,2,1,5,0.123081441714286,0.127779999733925,0.2739840048,0.357142857142857,0.140456182,0.0978514302857143,Predictability,4
112,TheSwatchGrp,5,20,30,20,12,1,1,2,1,0,0.123081441714286,0.127779999733925,0.2739840048,0.357142857142857,0.140456182,0.0978514302857143,Predictability,2
113,TheSwatchGrp,3,70,20,2,11,4,3,3,3,100,0.123081441714286,0.127779999733925,0.2739840048,0.357142857142857,0.140456182,0.0978514302857143,Predictability,3
114,TheSwatchGrp,6,20,20,10,11,2,1,2,1,4,0.123081441714286,0.127779999733925,0.2739840048,0.357142857142857,0.140456182,0.0978514302857143,Predictability,2
116,TheSwatchGrp,5,30,30,10,12,1,1,1,1,0,0.123081441714286,0.127779999733925,0.2739840048,0.357142857142857,0.140456182,0.0978514302857143,Predictability,3
119,TheSwatchGrp,6,25,15,0,12,3,1,3,1,1,0.123081441714286,0.127779999733925,0.2739840048,0.357142857142857,0.140456182,0.0978514302857143,Predictability,3
120,TheSwatchGrp,5,35,25,10,11,3,1,3,1,5,0.123081441714286,0.127779999733925,0.2739840048,0.357142857142857,0.140456182,0.0978514302857143,Predictability,3
123,TheSwatchGrp,2,3,15,20,10,1,1,1,1,0,0.123081441714286,0.127779999733925,0.2739840048,0.357142857142857,0.140456182,0.0978514302857143,Predictability,4
127,TheSwatchGrp,5,30,30,15,12,3,1,4,1,36,0.123081441714286,0.127779999733925,0.2739840048,0.357142857142857,0.140456182,0.0978514302857143,Predictability,3
129,TheSwatchGrp,4,25,20,15,7,3,2,3,1,2,0.123081441714286,0.127779999733925,0.2739840048,0.357142857142857,0.140456182,0.0978514302857143,Predictability,3
130,TheSwatchGrp,6,30,20,25,12,1,1,3,2,0,0.123081441714286,0.127779999733925,0.2739840048,0.357142857142857,0.140456182,0.0978514302857143,Predictability,2
131,TheSwatchGrp,6,15,25,15,6,2,1,3,1,1,0.123081441714286,0.127779999733925,0.2739840048,0.357142857142857,0.140456182,0.0978514302857143,Predictability,6
133,TheSwatchGrp,5,5,5,3,8,2,1,2,1,0,0.123081441714286,0.127779999733925,0.2739840048,0.357142857142857,0.140456182,0.0978514302857143,Predictability,6
134,TheSwatchGrp,6,40,25,3,11,3,1,3,1,0,0.123081441714286,0.127779999733925,0.2739840048,0.357142857142857,0.140456182,0.0978514302857143,Predictability,3
135,TheSwatchGrp,6,35,18,45,9,1,1,1,1,0,0.123081441714286,0.127779999733925,0.2739840048,0.357142857142857,0.140456182,0.0978514302857143,Predictability,3
136,TheSwatchGrp,4,60,33,40,11,1,1,1,1,0,0.123081441714286,0.127779999733925,0.2739840048,0.357142857142857,0.140456182,0.0978514302857143,Predictability,3
138,TheSwatchGrp,5,30,0,15,12,4,1,4,1,5,0.123081441714286,0.127779999733925,0.2739840048,0.357142857142857,0.140456182,0.0978514302857143,Predictability,6
139,TheSwatchGrp,6,45,45,30,10,4,2,4,2,50,0.123081441714286,0.127779999733925,0.2739840048,0.357142857142857,0.140456182,0.0978514302857143,Predictability,3
140,TheSwatchGrp,5,33,20,15,8,1,1,2,1,0,0.123081441714286,0.127779999733925,0.2739840048,0.357142857142857,0.140456182,0.0978514302857143,Predictability,3
141,TheSwatchGrp,5,70,25,15,10,2,1,2,1,0,0.123081441714286,0.127779999733925,0.2739840048,0.357142857142857,0.140456182,0.0978514302857143,Predictability,3
143,TheSwatchGrp,6,30,10,8,10,4,1,4,3,10,0.123081441714286,0.127779999733925,0.2739840048,0.357142857142857,0.140456182,0.0978514302857143,Predictability,3
144,TheSwatchGrp,5,0,25,0,10,1,1,1,1,0,0.123081441714286,0.127779999733925,0.2739840048,0.357142857142857,0.140456182,0.0978514302857143,Predictability,2
145,TheSwatchGrp,4,70,30,20,10,1,1,2,1,0,0.123081441714286,0.127779999733925,0.2739840048,0.357142857142857,0.140456182,0.0978514302857143,Predictability,1
146,TheSwatchGrp,5,30,25,8,11,4,4,5,4,20,0.123081441714286,0.127779999733925,0.2739840048,0.357142857142857,0.140456182,0.0978514302857143,Predictability,3
148,TheSwatchGrp,5,18,25,26,10,4,2,4,2,4,0.123081441714286,0.127779999733925,0.2739840048,0.357142857142857,0.140456182,0.0978514302857143,Predictability,3
