Datum;Eršffnung;Schluss;Tageshoch;Tagestief;Umsatz (St.)
06.05.13;2'250.00;2'233.00;2'250.00;2'223.00;6'897
03.05.13;2'232.00;2'237.00;2'245.00;2'207.00;9'563
02.05.13;2'224.00;2'214.00;2'230.00;2'125.00;38'317
30.04.13;2'270.00;2'247.00;2'270.00;2'239.00;12'997
29.04.13;2'261.00;2'255.00;2'273.00;2'238.00;8'123
26.04.13;2'240.00;2'249.00;2'262.00;2'240.00;8'193
25.04.13;2'284.00;2'245.00;2'298.00;2'238.00;13'250
24.04.13;2'317.00;2'271.00;2'317.00;2'263.00;8'982
23.04.13;2'211.00;2'309.00;2'309.00;2'211.00;10'759
22.04.13;2'230.00;2'218.00;2'250.00;2'218.00;5'993
19.04.13;2'242.00;2'216.00;2'247.00;2'212.00;16'184
18.04.13;2'206.00;2'228.00;2'252.00;2'196.00;15'909
17.04.13;2'252.00;2'196.00;2'268.00;2'190.00;11'962
16.04.13;2'210.00;2'242.00;2'246.00;2'195.00;10'931
15.04.13;2'261.00;2'217.00;2'279.00;2'206.00;18'057
12.04.13;2'310.00;2'269.00;2'320.00;2'263.00;10'842
11.04.13;2'334.00;2'320.00;2'347.00;2'320.00;9'879
10.04.13;2'275.00;2'328.00;2'339.00;2'265.00;10'683
09.04.13;2'327.00;2'259.00;2'327.00;2'255.00;8'212
08.04.13;2'282.00;2'296.00;2'305.00;2'276.00;7'617
05.04.13;2'306.00;2'267.00;2'324.00;2'253.00;10'314
04.04.13;2'349.00;2'307.00;2'351.00;2'307.00;8'331
03.04.13;2'368.00;2'341.00;2'372.00;2'334.00;9'902
02.04.13;2'331.00;2'375.00;2'380.00;2'330.00;10'706
28.03.13;2'299.00;2'328.00;2'342.00;2'299.00;13'058
27.03.13;2'319.00;2'292.00;2'331.00;2'285.00;13'202
26.03.13;2'327.00;2'318.00;2'345.00;2'315.00;14'575
25.03.13;2'324.00;2'320.00;2'345.00;2'306.00;15'140
22.03.13;2'301.00;2'300.00;2'320.00;2'285.00;11'301
21.03.13;2'354.00;2'313.00;2'359.00;2'303.00;19'878
20.03.13;2'444.00;2'409.00;2'449.00;2'392.00;15'877
19.03.13;2'449.00;2'427.00;2'450.00;2'423.00;12'059
18.03.13;2'401.00;2'446.00;2'449.00;2'393.00;11'191
15.03.13;2'397.00;2'431.00;2'432.00;2'389.00;32'620
14.03.13;2'405.00;2'388.00;2'423.00;2'379.00;15'891
13.03.13;2'412.00;2'406.00;2'445.00;2'398.00;10'139
12.03.13;2'389.00;2'397.00;2'403.00;2'384.00;7'482
11.03.13;2'420.00;2'397.00;2'420.00;2'390.00;7'127
08.03.13;2'428.00;2'415.00;2'437.00;2'406.00;14'000
07.03.13;2'421.00;2'422.00;2'433.00;2'407.00;18'455
06.03.13;2'428.00;2'407.00;2'435.00;2'403.00;9'433
05.03.13;2'424.00;2'412.00;2'446.00;2'412.00;13'053
04.03.13;2'432.00;2'409.00;2'433.00;2'406.00;9'341
01.03.13;2'378.00;2'427.00;2'438.00;2'378.00;12'890
28.02.13;2'354.00;2'382.00;2'389.00;2'348.00;11'687
27.02.13;2'347.00;2'353.00;2'356.00;2'326.00;8'791
26.02.13;2'320.00;2'328.00;2'339.00;2'299.00;11'452
25.02.13;2'375.00;2'333.00;2'391.00;2'325.00;13'654
22.02.13;2'339.00;2'363.00;2'373.00;2'330.00;10'634
21.02.13;2'341.00;2'327.00;2'355.00;2'302.00;12'606
20.02.13;2'328.00;2'345.00;2'363.00;2'325.00;11'482
19.02.13;2'285.00;2'329.00;2'335.00;2'283.00;12'305
18.02.13;2'297.00;2'280.00;2'297.00;2'279.00;5'451
15.02.13;2'275.00;2'294.00;2'294.00;2'249.00;23'819
14.02.13;2'268.00;2'260.00;2'281.00;2'255.00;5'862
13.02.13;2'247.00;2'277.00;2'280.00;2'227.00;13'134
12.02.13;2'265.00;2'237.00;2'265.00;2'233.00;7'468
11.02.13;2'257.00;2'246.00;2'271.00;2'239.00;6'205
08.02.13;2'227.00;2'263.00;2'268.00;2'227.00;9'814
07.02.13;2'230.00;2'215.00;2'233.00;2'211.00;10'109
06.02.13;2'234.00;2'238.00;2'260.00;2'220.00;11'285
05.02.13;2'228.00;2'228.00;2'250.00;2'221.00;9'160
04.02.13;2'199.00;2'225.00;2'225.00;2'197.00;12'759
01.02.13;2'168.00;2'200.00;2'208.00;2'164.00;11'374
31.01.13;2'189.00;2'168.00;2'191.00;2'168.00;13'443
30.01.13;2'200.00;2'187.00;2'208.00;2'179.00;6'840
29.01.13;2'197.00;2'184.00;2'206.00;2'176.00;6'347
28.01.13;2'220.00;2'203.00;2'220.00;2'195.00;9'543
25.01.13;2'174.00;2'196.00;2'205.00;2'174.00;15'015
24.01.13;2'175.00;2'175.00;2'182.00;2'161.00;14'490
23.01.13;2'153.00;2'165.00;2'183.00;2'143.00;23'496
22.01.13;2'098.00;2'128.00;2'141.00;2'090.00;26'774
21.01.13;2'084.00;2'086.00;2'093.00;2'067.00;14'291
18.01.13;2'106.00;2'072.00;2'106.00;2'067.00;27'223
17.01.13;2'080.00;2'096.00;2'096.00;2'056.00;30'416
16.01.13;2'100.00;2'096.00;2'108.00;2'080.00;11'545
15.01.13;2'087.00;2'100.00;2'100.00;2'079.00;16'017
14.01.13;2'088.00;2'084.00;2'095.00;2'081.00;15'774
11.01.13;2'080.00;2'080.00;2'086.00;2'074.00;11'552
10.01.13;2'068.00;2'072.00;2'077.00;2'062.00;6'232
09.01.13;2'070.00;2'064.00;2'080.00;2'060.00;8'364
08.01.13;2'071.00;2'062.00;2'081.00;2'057.00;13'791
07.01.13;2'078.00;2'067.00;2'086.00;2'065.00;9'083
04.01.13;2'091.00;2'079.00;2'099.00;2'072.00;7'046
03.01.13;2'099.00;2'099.00;2'100.00;2'070.00;13'558
28.12.12;2'063.00;2'026.00;2'066.00;2'026.00;21'248
27.12.12;2'059.00;2'062.00;2'085.00;2'058.00;4'418
21.12.12;2'061.00;2'064.00;2'073.00;2'049.00;22'809
20.12.12;2'058.00;2'063.00;2'065.00;2'053.00;8'397
19.12.12;2'046.00;2'064.00;2'078.00;2'046.00;20'913
18.12.12;2'055.00;2'044.00;2'064.00;2'039.00;16'266
17.12.12;2'084.00;2'053.00;2'087.00;2'047.00;15'835
14.12.12;2'066.00;2'071.00;2'077.00;2'063.00;10'372
13.12.12;2'095.00;2'069.00;2'096.00;2'066.00;11'117
12.12.12;2'095.00;2'084.00;2'102.00;2'084.00;9'185
11.12.12;2'106.00;2'100.00;2'116.00;2'087.00;11'782
10.12.12;2'101.00;2'100.00;2'111.00;2'092.00;7'614
07.12.12;2'108.00;2'101.00;2'117.00;2'100.00;13'321
06.12.12;2'138.00;2'110.00;2'156.00;2'108.00;11'769
05.12.12;2'136.00;2'129.00;2'156.00;2'118.00;9'585
04.12.12;2'110.00;2'120.00;2'134.00;2'101.00;10'674
03.12.12;2'088.00;2'104.00;2'120.00;2'088.00;9'438
30.11.12;2'080.00;2'079.00;2'094.00;2'075.00;13'242
29.11.12;2'050.00;2'075.00;2'078.00;2'041.00;10'958
28.11.12;2'027.00;2'050.00;2'050.00;2'023.00;8'264
27.11.12;2'028.00;2'027.00;2'041.00;2'021.00;10'135
26.11.12;2'027.00;2'018.00;2'033.00;2'015.00;4'860
23.11.12;2'025.00;2'025.00;2'039.00;2'017.00;7'509
22.11.12;2'015.00;2'034.00;2'034.00;2'004.00;5'747
21.11.12;2'015.00;2'012.00;2'015.00;2'002.00;4'238
20.11.12;1'987.00;2'011.00;2'012.00;1'987.00;6'574
19.11.12;1'979.00;2'000.00;2'000.00;1'979.00;7'230
16.11.12;1'967.00;1'975.00;1'987.00;1'967.00;12'576
15.11.12;2'000.00;1'976.00;2'008.00;1'976.00;8'966
14.11.12;2'014.00;2'010.00;2'023.00;2'008.00;5'136
13.11.12;2'009.00;2'017.00;2'021.00;2'005.00;6'931
12.11.12;2'020.00;2'012.00;2'023.00;2'010.00;6'647
09.11.12;2'029.00;2'020.00;2'029.00;2'007.00;5'953
08.11.12;2'012.00;2'020.00;2'033.00;2'010.00;10'851
07.11.12;2'024.00;2'015.00;2'025.00;2'007.00;14'696
06.11.12;2'003.00;2'022.00;2'025.00;2'003.00;6'669
05.11.12;2'010.00;2'022.00;2'022.00;2'003.00;9'587
02.11.12;1'984.00;2'016.00;2'041.00;1'973.00;16'045
01.11.12;1'970.00;1'986.00;1'986.00;1'965.00;9'686
31.10.12;1'982.00;1'972.00;1'997.00;1'972.00;8'693
30.10.12;1'967.00;1'988.00;1'995.00;1'967.00;7'203
29.10.12;1'975.00;1'973.00;1'984.00;1'959.00;7'311
26.10.12;2'007.00;1'982.00;2'014.00;1'959.00;20'646
25.10.12;2'006.00;2'009.00;2'026.00;1'996.00;6'545
24.10.12;1'999.00;1'991.00;1'999.00;1'982.00;5'994
23.10.12;2'008.00;1'992.00;2'016.00;1'989.00;10'782
22.10.12;2'012.00;2'025.00;2'034.00;2'010.00;9'654
19.10.12;2'020.00;2'012.00;2'033.00;2'011.00;11'216
18.10.12;2'049.00;2'030.00;2'065.00;2'020.00;8'226
17.10.12;2'028.00;2'037.00;2'037.00;2'019.00;7'097
16.10.12;2'000.00;2'028.00;2'032.00;1'998.00;13'789
15.10.12;1'969.00;1'994.00;1'994.00;1'964.00;6'753
12.10.12;1'964.00;1'968.00;1'971.00;1'945.00;6'591
11.10.12;1'970.00;1'973.00;1'981.00;1'964.00;5'189
10.10.12;1'975.00;1'970.00;1'980.00;1'962.00;6'317
09.10.12;1'978.00;1'965.00;1'984.00;1'964.00;8'050
08.10.12;1'980.00;1'977.00;1'989.00;1'963.00;6'197
05.10.12;1'989.00;1'982.00;1'996.00;1'976.00;8'137
04.10.12;1'968.00;1'982.00;1'983.00;1'967.00;11'585
03.10.12;1'965.00;1'958.00;1'965.00;1'951.00;4'514
02.10.12;1'955.00;1'962.00;1'974.00;1'952.00;6'048
01.10.12;1'942.00;1'965.00;1'977.00;1'940.00;9'084
28.09.12;1'961.00;1'932.00;1'966.00;1'932.00;12'389
27.09.12;1'961.00;1'950.00;1'966.00;1'941.00;8'023
26.09.12;1'955.00;1'953.00;1'963.00;1'933.00;11'040
25.09.12;1'952.00;1'961.00;1'964.00;1'947.00;6'235
24.09.12;1'950.00;1'955.00;1'960.00;1'936.00;8'408
21.09.12;1'965.00;1'953.00;1'990.00;1'951.00;29'007
20.09.12;1'950.00;1'951.00;1'960.00;1'940.00;8'985
19.09.12;1'946.00;1'953.00;1'953.00;1'932.00;6'899
18.09.12;1'942.00;1'940.00;1'948.00;1'933.00;6'587
17.09.12;1'947.00;1'950.00;1'957.00;1'942.00;6'529
14.09.12;1'943.00;1'947.00;1'950.00;1'932.00;8'733
13.09.12;1'920.00;1'925.00;1'950.00;1'917.00;6'899
12.09.12;1'931.00;1'927.00;1'946.00;1'921.00;7'382
11.09.12;1'934.00;1'935.00;1'941.00;1'926.00;7'240
10.09.12;1'939.00;1'935.00;1'944.00;1'928.00;6'702
07.09.12;1'950.00;1'942.00;1'952.00;1'934.00;8'800
06.09.12;1'930.00;1'945.00;1'948.00;1'925.00;7'452
05.09.12;1'902.00;1'926.00;1'931.00;1'902.00;8'608
04.09.12;1'936.00;1'904.00;1'938.00;1'904.00;7'561
03.09.12;1'917.00;1'932.00;1'934.00;1'913.00;7'452
31.08.12;1'919.00;1'926.00;1'948.00;1'913.00;11'776
30.08.12;1'915.00;1'913.00;1'926.00;1'910.00;6'436
29.08.12;1'917.00;1'923.00;1'931.00;1'907.00;6'690
28.08.12;1'945.00;1'911.00;1'947.00;1'910.00;9'588
27.08.12;1'933.00;1'942.00;1'944.00;1'927.00;5'019
24.08.12;1'918.00;1'929.00;1'930.00;1'909.00;6'772
23.08.12;1'920.00;1'912.00;1'933.00;1'908.00;5'649
22.08.12;1'911.00;1'910.00;1'929.00;1'907.00;10'167
21.08.12;1'917.00;1'926.00;1'931.00;1'908.00;6'690
20.08.12;1'920.00;1'919.00;1'943.00;1'912.00;7'655
17.08.12;1'920.00;1'917.00;1'921.00;1'898.00;11'069
16.08.12;1'926.00;1'908.00;1'931.00;1'903.00;8'756
15.08.12;1'925.00;1'923.00;1'927.00;1'914.00;8'744
14.08.12;1'935.00;1'929.00;1'935.00;1'918.00;5'083
13.08.12;1'934.00;1'927.00;1'940.00;1'918.00;4'715
10.08.12;1'920.00;1'935.00;1'937.00;1'917.00;9'193
09.08.12;1'950.00;1'931.00;1'950.00;1'916.00;11'432
08.08.12;1'942.00;1'941.00;1'942.00;1'918.00;8'954
07.08.12;1'938.00;1'944.00;1'956.00;1'931.00;9'146
06.08.12;1'945.00;1'948.00;1'955.00;1'936.00;7'891
03.08.12;1'962.00;1'952.00;1'966.00;1'948.00;9'556
02.08.12;1'981.00;1'949.00;1'984.00;1'931.00;14'937
31.07.12;1'974.00;1'956.00;1'984.00;1'955.00;12'340
30.07.12;1'950.00;1'980.00;1'982.00;1'945.00;7'556
27.07.12;1'959.00;1'948.00;1'970.00;1'936.00;8'264
26.07.12;1'930.00;1'950.00;1'970.00;1'909.00;14'199
25.07.12;1'910.00;1'916.00;1'923.00;1'903.00;8'749
24.07.12;1'908.00;1'907.00;1'910.00;1'894.00;7'888
23.07.12;1'928.00;1'897.00;1'931.00;1'892.00;11'227
20.07.12;1'960.00;1'935.00;1'960.00;1'930.00;18'682
19.07.12;1'915.00;1'952.00;1'956.00;1'911.00;23'778
18.07.12;1'875.00;1'900.00;1'904.00;1'868.00;12'581
17.07.12;1'827.00;1'863.00;1'875.00;1'826.00;14'326
16.07.12;1'834.00;1'825.00;1'856.00;1'825.00;16'756
13.07.12;1'873.00;1'841.00;1'885.00;1'841.00;22'160
12.07.12;1'884.00;1'861.00;1'884.00;1'854.00;14'414
11.07.12;1'889.00;1'883.00;1'895.00;1'871.00;16'249
10.07.12;1'865.00;1'884.00;1'889.00;1'856.00;10'075
09.07.12;1'855.00;1'868.00;1'868.00;1'842.00;13'141
06.07.12;1'847.00;1'850.00;1'854.00;1'833.00;14'833
05.07.12;1'835.00;1'842.00;1'844.00;1'823.00;11'427
04.07.12;1'835.00;1'832.00;1'835.00;1'816.00;3'867
03.07.12;1'800.00;1'830.00;1'831.00;1'796.00;13'416
02.07.12;1'784.00;1'793.00;1'796.00;1'778.00;9'773
29.06.12;1'779.00;1'775.00;1'784.00;1'756.00;15'054
28.06.12;1'758.00;1'741.00;1'762.00;1'738.00;8'930
27.06.12;1'750.00;1'748.00;1'764.00;1'710.00;20'832
26.06.12;1'760.00;1'739.00;1'760.00;1'734.00;7'851
25.06.12;1'771.00;1'755.00;1'771.00;1'745.00;8'908
22.06.12;1'778.00;1'766.00;1'784.00;1'759.00;6'931
21.06.12;1'778.00;1'787.00;1'800.00;1'774.00;12'564
20.06.12;1'780.00;1'785.00;1'788.00;1'755.00;16'826
19.06.12;1'793.00;1'784.00;1'829.00;1'725.00;47'836
18.06.12;1'792.00;1'793.00;1'795.00;1'764.00;11'007
15.06.12;1'794.00;1'776.00;1'794.00;1'770.00;39'304
14.06.12;1'784.00;1'781.00;1'789.00;1'760.00;13'684
13.06.12;1'791.00;1'783.00;1'791.00;1'765.00;16'733
12.06.12;1'775.00;1'783.00;1'787.00;1'762.00;8'494
11.06.12;1'794.00;1'772.00;1'800.00;1'770.00;10'427
08.06.12;1'751.00;1'767.00;1'767.00;1'733.00;8'615
07.06.12;1'741.00;1'763.00;1'771.00;1'727.00;9'970
06.06.12;1'705.00;1'729.00;1'735.00;1'702.00;11'417
05.06.12;1'699.00;1'692.00;1'707.00;1'688.00;6'328
04.06.12;1'690.00;1'687.00;1'695.00;1'687.00;7'779
01.06.12;1'753.00;1'708.00;1'764.00;1'694.00;19'756
31.05.12;1'786.00;1'751.00;1'796.00;1'740.00;17'068
30.05.12;1'787.00;1'778.00;1'799.00;1'769.00;14'851
29.05.12;1'779.00;1'792.00;1'800.00;1'772.00;10'243
25.05.12;1'748.00;1'761.00;1'776.00;1'742.00;21'506
24.05.12;1'713.00;1'749.00;1'752.00;1'703.00;18'219
23.05.12;1'703.00;1'709.00;1'719.00;1'700.00;15'875
22.05.12;1'715.00;1'725.00;1'725.00;1'707.00;14'585
21.05.12;1'677.00;1'700.00;1'704.00;1'674.00;15'395
18.05.12;1'693.00;1'678.00;1'700.00;1'671.00;22'693
16.05.12;1'730.00;1'724.00;1'735.00;1'712.00;13'439
15.05.12;1'720.00;1'743.00;1'745.00;1'716.00;11'538
14.05.12;1'734.00;1'731.00;1'738.00;1'712.00;9'747
11.05.12;1'728.00;1'746.00;1'746.00;1'718.00;9'785
10.05.12;1'727.00;1'728.00;1'734.00;1'702.00;9'735
09.05.12;1'727.00;1'717.00;1'738.00;1'695.00;12'841
08.05.12;1'758.00;1'728.00;1'761.00;1'725.00;11'007
07.05.12;1'718.00;1'755.00;1'758.00;1'717.00;7'171
04.05.12;1'769.00;1'733.00;1'779.00;1'728.00;13'304
03.05.12;1'790.00;1'774.00;1'790.00;1'772.00;8'599
02.05.12;1'779.00;1'782.00;1'795.00;1'766.00;13'199
30.04.12;1'766.00;1'753.00;1'767.00;1'750.00;13'480
27.04.12;1'745.00;1'757.00;1'773.00;1'743.00;13'560
26.04.12;1'757.00;1'750.00;1'768.00;1'739.00;10'301
25.04.12;1'739.00;1'756.00;1'758.00;1'739.00;10'097
24.04.12;1'742.00;1'737.00;1'742.00;1'726.00;9'977
23.04.12;1'759.00;1'736.00;1'763.00;1'733.00;12'968
20.04.12;1'777.00;1'760.00;1'778.00;1'746.00;20'616
19.04.12;1'765.00;1'768.00;1'775.00;1'756.00;18'040
18.04.12;1'760.00;1'756.00;1'760.00;1'743.00;15'347
17.04.12;1'742.00;1'751.00;1'751.00;1'733.00;11'660
16.04.12;1'728.00;1'735.00;1'746.00;1'723.00;9'267
13.04.12;1'746.00;1'736.00;1'751.00;1'730.00;9'815
12.04.12;1'724.00;1'747.00;1'752.00;1'724.00;14'356
11.04.12;1'730.00;1'728.00;1'746.00;1'713.00;13'576
10.04.12;1'740.00;1'739.00;1'751.00;1'734.00;13'690
05.04.12;1'761.00;1'762.00;1'768.00;1'744.00;15'314
04.04.12;1'798.00;1'750.00;1'798.00;1'743.00;16'786
03.04.12;1'783.00;1'776.00;1'787.00;1'766.00;10'304
02.04.12;1'766.00;1'783.00;1'783.00;1'751.00;12'013
30.03.12;1'720.00;1'756.00;1'756.00;1'716.00;17'187
29.03.12;1'728.00;1'719.00;1'733.00;1'707.00;13'975
28.03.12;1'741.00;1'732.00;1'751.00;1'722.00;13'885
27.03.12;1'747.00;1'738.00;1'747.00;1'727.00;9'908
26.03.12;1'714.00;1'737.00;1'741.00;1'712.00;13'650
23.03.12;1'705.00;1'714.00;1'718.00;1'698.00;10'410
22.03.12;1'697.00;1'700.00;1'712.00;1'691.00;9'601
21.03.12;1'697.00;1'703.00;1'711.00;1'694.00;7'833
20.03.12;1'707.00;1'695.00;1'707.00;1'691.00;7'589
19.03.12;1'719.00;1'707.00;1'719.00;1'703.00;7'665
16.03.12;1'718.00;1'718.00;1'720.00;1'707.00;39'490
15.03.12;1'709.00;1'707.00;1'709.00;1'696.00;11'988
14.03.12;1'688.00;1'700.00;1'705.00;1'675.00;24'656
13.03.12;1'720.00;1'726.00;1'727.00;1'709.00;13'401
12.03.12;1'720.00;1'716.00;1'726.00;1'713.00;9'223
09.03.12;1'710.00;1'718.00;1'725.00;1'703.00;10'343
08.03.12;1'700.00;1'710.00;1'710.00;1'690.00;13'653
07.03.12;1'652.00;1'690.00;1'690.00;1'652.00;16'123
06.03.12;1'705.00;1'660.00;1'705.00;1'652.00;19'062
05.03.12;1'695.00;1'700.00;1'700.00;1'687.00;10'858
02.03.12;1'712.00;1'696.00;1'714.00;1'691.00;8'086
01.03.12;1'692.00;1'709.00;1'715.00;1'691.00;9'573
29.02.12;1'707.00;1'695.00;1'713.00;1'695.00;11'204
28.02.12;1'719.00;1'702.00;1'719.00;1'695.00;7'955
27.02.12;1'718.00;1'716.00;1'718.00;1'700.00;6'638
24.02.12;1'710.00;1'719.00;1'719.00;1'702.00;7'724
23.02.12;1'689.00;1'705.00;1'708.00;1'689.00;9'450
22.02.12;1'690.00;1'692.00;1'702.00;1'685.00;12'142
21.02.12;1'709.00;1'695.00;1'713.00;1'692.00;10'908
20.02.12;1'705.00;1'706.00;1'720.00;1'701.00;10'893
17.02.12;1'722.00;1'705.00;1'722.00;1'697.00;50'305
16.02.12;1'710.00;1'720.00;1'722.00;1'706.00;11'971
15.02.12;1'713.00;1'721.00;1'723.00;1'708.00;18'788
14.02.12;1'696.00;1'712.00;1'714.00;1'695.00;10'346
13.02.12;1'699.00;1'698.00;1'700.00;1'687.00;5'184
10.02.12;1'685.00;1'688.00;1'696.00;1'681.00;5'227
09.02.12;1'695.00;1'696.00;1'699.00;1'686.00;9'904
08.02.12;1'699.00;1'695.00;1'702.00;1'686.00;12'270
07.02.12;1'692.00;1'695.00;1'699.00;1'681.00;7'975
06.02.12;1'700.00;1'693.00;1'701.00;1'683.00;11'159
03.02.12;1'685.00;1'699.00;1'703.00;1'680.00;11'735
02.02.12;1'695.00;1'688.00;1'704.00;1'669.00;13'400
01.02.12;1'666.00;1'693.00;1'695.00;1'661.00;23'955
31.01.12;1'630.00;1'652.00;1'663.00;1'630.00;19'977
30.01.12;1'629.00;1'625.00;1'630.00;1'615.00;10'709
27.01.12;1'654.00;1'641.00;1'667.00;1'636.00;11'268
26.01.12;1'650.00;1'664.00;1'666.00;1'648.00;11'924
25.01.12;1'652.00;1'641.00;1'659.00;1'634.00;9'434
24.01.12;1'661.00;1'651.00;1'666.00;1'641.00;9'355
23.01.12;1'674.00;1'663.00;1'678.00;1'653.00;12'917
20.01.12;1'680.00;1'659.00;1'680.00;1'657.00;13'199
19.01.12;1'662.00;1'672.00;1'678.00;1'646.00;19'239
18.01.12;1'657.00;1'651.00;1'661.00;1'637.00;15'768
17.01.12;1'649.00;1'650.00;1'677.00;1'646.00;29'692
16.01.12;1'630.00;1'625.00;1'639.00;1'620.00;10'492
13.01.12;1'635.00;1'633.00;1'638.00;1'623.00;7'802
12.01.12;1'630.00;1'616.00;1'640.00;1'615.00;11'122
11.01.12;1'614.00;1'624.00;1'628.00;1'613.00;10'015
10.01.12;1'599.00;1'620.00;1'623.00;1'597.00;12'010
09.01.12;1'576.00;1'588.00;1'596.00;1'566.00;12'778
06.01.12;1'578.00;1'577.00;1'579.00;1'564.00;8'041
05.01.12;1'578.00;1'564.00;1'586.00;1'559.00;9'827
04.01.12;1'572.00;1'573.00;1'579.00;1'565.00;12'612
03.01.12;1'587.00;1'588.00;1'600.00;1'575.00;16'002
30.12.11;1'552.00;1'555.00;1'557.00;1'535.00;5'032
29.12.11;1'543.00;1'541.00;1'547.00;1'534.00;5'751
28.12.11;1'546.00;1'546.00;1'550.00;1'534.00;6'747
27.12.11;1'557.00;1'540.00;1'557.00;1'536.00;2'831
23.12.11;1'534.00;1'546.00;1'550.00;1'526.00;7'011
22.12.11;1'523.00;1'525.00;1'533.00;1'513.00;13'347
21.12.11;1'540.00;1'506.00;1'548.00;1'506.00;15'493
20.12.11;1'526.00;1'535.00;1'537.00;1'519.00;20'927
19.12.11;1'512.00;1'516.00;1'528.00;1'510.00;15'183
16.12.11;1'547.00;1'522.00;1'547.00;1'510.00;36'811
15.12.11;1'525.00;1'541.00;1'546.00;1'525.00;14'655
14.12.11;1'517.00;1'529.00;1'542.00;1'513.00;20'861
13.12.11;1'537.00;1'517.00;1'547.00;1'511.00;19'961
12.12.11;1'538.00;1'519.00;1'545.00;1'516.00;11'407
09.12.11;1'514.00;1'537.00;1'540.00;1'513.00;8'006
08.12.11;1'556.00;1'531.00;1'556.00;1'526.00;12'407
07.12.11;1'568.00;1'543.00;1'568.00;1'533.00;16'227
06.12.11;1'554.00;1'550.00;1'560.00;1'541.00;16'999
05.12.11;1'580.00;1'564.00;1'594.00;1'555.00;13'044
02.12.11;1'577.00;1'577.00;1'604.00;1'572.00;14'318
01.12.11;1'550.00;1'557.00;1'570.00;1'546.00;18'141
30.11.11;1'480.00;1'539.00;1'542.00;1'480.00;18'536
29.11.11;1'453.00;1'492.00;1'492.00;1'453.00;12'191
28.11.11;1'455.00;1'463.00;1'477.00;1'452.00;12'898
25.11.11;1'434.00;1'445.00;1'450.00;1'418.00;7'708
24.11.11;1'442.00;1'434.00;1'451.00;1'433.00;8'875
23.11.11;1'456.00;1'444.00;1'469.00;1'444.00;16'571
22.11.11;1'469.00;1'466.00;1'478.00;1'458.00;10'215
21.11.11;1'500.00;1'469.00;1'500.00;1'464.00;9'636
18.11.11;1'516.00;1'503.00;1'518.00;1'503.00;12'529
17.11.11;1'500.00;1'520.00;1'523.00;1'492.00;19'172
16.11.11;1'473.00;1'504.00;1'507.00;1'473.00;12'358
15.11.11;1'487.00;1'477.00;1'502.00;1'466.00;8'120
14.11.11;1'500.00;1'501.00;1'501.00;1'478.00;6'989
11.11.11;1'482.00;1'496.00;1'501.00;1'474.00;8'467
10.11.11;1'465.00;1'476.00;1'498.00;1'461.00;9'586
09.11.11;1'511.00;1'483.00;1'519.00;1'473.00;18'011
08.11.11;1'496.00;1'515.00;1'519.00;1'496.00;7'424
07.11.11;1'500.00;1'499.00;1'512.00;1'489.00;9'022
04.11.11;1'504.00;1'507.00;1'513.00;1'494.00;8'756
03.11.11;1'486.00;1'504.00;1'508.00;1'480.00;13'708
02.11.11;1'493.00;1'498.00;1'509.00;1'488.00;14'858
01.11.11;1'480.00;1'479.00;1'490.00;1'457.00;14'574
31.10.11;1'528.00;1'510.00;1'541.00;1'510.00;9'374
28.10.11;1'545.00;1'542.00;1'550.00;1'535.00;8'118
27.10.11;1'517.00;1'540.00;1'546.00;1'507.00;21'146
26.10.11;1'504.00;1'479.00;1'504.00;1'465.00;9'964
25.10.11;1'503.00;1'503.00;1'515.00;1'486.00;10'580
24.10.11;1'486.00;1'504.00;1'506.00;1'472.00;9'556
21.10.11;1'449.00;1'478.00;1'483.00;1'442.00;16'455
20.10.11;1'446.00;1'448.00;1'465.00;1'427.00;18'159
19.10.11;1'488.00;1'451.00;1'490.00;1'447.00;11'255
18.10.11;1'475.00;1'481.00;1'493.00;1'470.00;6'817
17.10.11;1'495.00;1'482.00;1'507.00;1'475.00;6'833
14.10.11;1'485.00;1'490.00;1'499.00;1'479.00;6'658
13.10.11;1'491.00;1'480.00;1'501.00;1'471.00;11'980
12.10.11;1'463.00;1'488.00;1'488.00;1'445.00;10'997
11.10.11;1'462.00;1'458.00;1'470.00;1'448.00;8'157
10.10.11;1'467.00;1'469.00;1'474.00;1'451.00;6'188
07.10.11;1'439.00;1'452.00;1'460.00;1'427.00;9'821
06.10.11;1'420.00;1'432.00;1'440.00;1'419.00;10'358
05.10.11;1'420.00;1'407.00;1'429.00;1'406.00;14'083
04.10.11;1'388.00;1'406.00;1'414.00;1'386.00;21'963
03.10.11;1'381.00;1'406.00;1'409.00;1'365.00;12'723
30.09.11;1'440.00;1'390.00;1'443.00;1'377.00;23'959
29.09.11;1'442.00;1'447.00;1'461.00;1'441.00;10'617
28.09.11;1'428.00;1'444.00;1'460.00;1'426.00;10'438
27.09.11;1'404.00;1'440.00;1'441.00;1'401.00;23'400
26.09.11;1'348.00;1'389.00;1'389.00;1'344.00;26'644
23.09.11;1'393.00;1'360.00;1'403.00;1'339.00;20'003
22.09.11;1'413.00;1'388.00;1'423.00;1'378.00;19'650
21.09.11;1'438.00;1'446.00;1'456.00;1'430.00;16'995
20.09.11;1'414.00;1'438.00;1'445.00;1'414.00;16'078
19.09.11;1'410.00;1'426.00;1'442.00;1'410.00;14'109
16.09.11;1'444.00;1'429.00;1'455.00;1'429.00;56'019
