"date";"start";"high";"low";"end";"onvista";"index"
2011-07-18;35781.43;35781.43;35781.43;35781.43;"8313319";"IPC"
2011-07-19;35752.02;35752.02;35752.02;35752.02;"8313319";"IPC"
2011-07-20;35341.67;35341.67;35341.67;35341.67;"8313319";"IPC"
2011-07-21;35555.83;35555.83;35555.83;35555.83;"8313319";"IPC"
2011-07-22;35755.48;35755.48;35755.48;35755.48;"8313319";"IPC"
2011-07-25;35479.67;35479.67;35479.67;35479.67;"8313319";"IPC"
2011-07-26;35341.27;35341.27;35341.27;35341.27;"8313319";"IPC"
2011-07-27;35597.63;35597.63;35597.63;35597.63;"8313319";"IPC"
2011-07-28;35917.8;35917.8;35917.8;35917.8;"8313319";"IPC"
2011-07-29;35999.34;35999.34;35999.34;35999.34;"8313319";"IPC"
2011-08-01;35730.71;35730.71;35730.71;35730.71;"8313319";"IPC"
2011-08-02;34814.94;34814.94;34814.94;34814.94;"8313319";"IPC"
2011-08-03;34484.37;34484.37;34484.37;34484.37;"8313319";"IPC"
2011-08-04;33322.63;33322.63;33322.63;33322.63;"8313319";"IPC"
2011-08-05;33697.87;33697.87;33697.87;33697.87;"8313319";"IPC"
2011-08-08;31715.78;31715.78;31715.78;31715.78;"8313319";"IPC"
2011-08-09;32381.55;32381.55;32381.55;32381.55;"8313319";"IPC"
2011-08-10;32219.33;32219.33;32219.33;32219.33;"8313319";"IPC"
2011-08-11;33590.33;33590.33;33590.33;33590.33;"8313319";"IPC"
2011-08-12;33361.5;33361.5;33361.5;33361.5;"8313319";"IPC"
2011-08-15;33901.08;33901.08;33901.08;33901.08;"8313319";"IPC"
2011-08-16;33948.48;33948.48;33948.48;33948.48;"8313319";"IPC"
2011-08-17;34049.58;34049.58;34049.58;34049.58;"8313319";"IPC"
2011-08-18;33246.63;33246.63;33246.63;33246.63;"8313319";"IPC"
2011-08-19;33136.89;33136.89;33136.89;33136.89;"8313319";"IPC"
2011-08-22;33593.65;33593.65;33593.65;33593.65;"8313319";"IPC"
2011-08-23;34675.53;34675.53;34675.53;34675.53;"8313319";"IPC"
2011-08-24;34644.92;34644.92;34644.92;34644.92;"8313319";"IPC"
2011-08-25;33904.38;33904.38;33904.38;33904.38;"8313319";"IPC"
2011-08-26;34042.22;34042.22;34042.22;34042.22;"8313319";"IPC"
2011-08-29;35016.04;35016.04;35016.04;35016.04;"8313319";"IPC"
2011-08-30;35148.91;35148.91;35148.91;35148.91;"8313319";"IPC"
2011-08-31;35721.1;35721.1;35721.1;35721.1;"8313319";"IPC"
2011-09-01;35637.86;35637.86;35637.86;35637.86;"8313319";"IPC"
2011-09-02;35134.43;35134.43;35134.43;35134.43;"8313319";"IPC"
2011-09-05;33880.02;33880.02;33880.02;33880.02;"8313319";"IPC"
2011-09-06;34439.34;34439.34;34439.34;34439.34;"8313319";"IPC"
2011-09-07;35179.59;35179.59;35179.59;35179.59;"8313319";"IPC"
2011-09-08;34712.38;34712.38;34712.38;34712.38;"8313319";"IPC"
2011-09-09;33812.62;33812.62;33812.62;33812.62;"8313319";"IPC"
2011-09-12;33792.56;33792.56;33792.56;33792.56;"8313319";"IPC"
2011-09-13;33947.62;33947.62;33947.62;33947.62;"8313319";"IPC"
2011-09-14;34661.78;34661.78;34661.78;34661.78;"8313319";"IPC"
2011-09-15;35181.44;35181.44;35181.44;35181.44;"8313319";"IPC"
2011-09-19;35076.96;35076.96;35076.96;35076.96;"8313319";"IPC"
2011-09-20;34337.97;34337.97;34337.97;34337.97;"8313319";"IPC"
2011-09-21;34019.22;34019.22;34019.22;34019.22;"8313319";"IPC"
2011-09-22;32381.06;32381.06;32381.06;32381.06;"8313319";"IPC"
2011-09-23;32588.43;32588.43;32588.43;32588.43;"8313319";"IPC"
2011-09-26;33385.94;33385.94;33385.94;33385.94;"8313319";"IPC"
2011-09-27;33783.68;33783.68;33783.68;33783.68;"8313319";"IPC"
2011-09-28;33438.16;33438.16;33438.16;33438.16;"8313319";"IPC"
2011-09-29;33686.16;33686.16;33686.16;33686.16;"8313319";"IPC"
2011-09-30;33503.28;33503.28;33503.28;33503.28;"8313319";"IPC"
2011-10-03;33133.88;33133.88;33133.88;33133.88;"8313319";"IPC"
2011-10-04;32966.23;32966.23;32966.23;32966.23;"8313319";"IPC"
2011-10-05;33000.29;33000.29;33000.29;33000.29;"8313319";"IPC"
2011-10-06;33279.72;33279.72;33279.72;33279.72;"8313319";"IPC"
2011-10-07;33005.09;33005.09;33005.09;33005.09;"8313319";"IPC"
2011-10-10;33547.24;33547.24;33547.24;33547.24;"8313319";"IPC"
2011-10-11;33681.8;33681.8;33681.8;33681.8;"8313319";"IPC"
2011-10-12;34470.36;34470.36;34470.36;34470.36;"8313319";"IPC"
2011-10-13;34584.75;34584.75;34584.75;34584.75;"8313319";"IPC"
2011-10-14;34848.42;34848.42;34848.42;34848.42;"8313319";"IPC"
2011-10-17;34125.7;34125.7;34125.7;34125.7;"8313319";"IPC"
2011-10-18;35011.71;35011.71;35011.71;35011.71;"8313319";"IPC"
2011-10-19;34523.27;34523.27;34523.27;34523.27;"8313319";"IPC"
2011-10-20;34395.5;34395.5;34395.5;34395.5;"8313319";"IPC"
2011-10-21;35020.74;35020.74;35020.74;35020.74;"8313319";"IPC"
2011-10-24;35265.56;35265.56;35265.56;35265.56;"8313319";"IPC"
2011-10-25;35290.15;35290.15;35290.15;35290.15;"8313319";"IPC"
2011-10-26;35818.58;35818.58;35818.58;35818.58;"8313319";"IPC"
2011-10-27;36727.21;36727.21;36727.21;36727.21;"8313319";"IPC"
2011-10-28;36708.64;36708.64;36708.64;36708.64;"8313319";"IPC"
2011-10-31;36159.99;36159.99;36159.99;36159.99;"8313319";"IPC"
2011-11-01;35742.57;35742.57;35742.57;35742.57;"8313319";"IPC"
2011-11-03;36579.07;36579.07;36579.07;36579.07;"8313319";"IPC"
2011-11-04;36689.38;36689.38;36689.38;36689.38;"8313319";"IPC"
2011-11-07;37024.61;37024.61;37024.61;37024.61;"8313319";"IPC"
2011-11-08;37351.81;37351.81;37351.81;37351.81;"8313319";"IPC"
2011-11-09;36553.85;36553.85;36553.85;36553.85;"8313319";"IPC"
2011-11-10;36615.07;36615.07;36615.07;36615.07;"8313319";"IPC"
2011-11-11;37555.65;37555.65;37555.65;37555.65;"8313319";"IPC"
2011-11-14;37069.9;37069.9;37069.9;37069.9;"8313319";"IPC"
2011-11-15;37293.38;37293.38;37293.38;37293.38;"8313319";"IPC"
2011-11-16;36708.41;36708.41;36708.41;36708.41;"8313319";"IPC"
2011-11-17;36110.68;36110.68;36110.68;36110.68;"8313319";"IPC"
2011-11-18;36284.2;36284.2;36284.2;36284.2;"8313319";"IPC"
2011-11-22;35969.61;35969.61;35969.61;35969.61;"8313319";"IPC"
2011-11-23;35375.61;35375.61;35375.61;35375.61;"8313319";"IPC"
2011-11-24;35323.6;35323.6;35323.6;35323.6;"8313319";"IPC"
2011-11-25;34573.04;34573.04;34573.04;34573.04;"8313319";"IPC"
2011-11-28;35558.18;35558.18;35558.18;35558.18;"8313319";"IPC"
2011-11-29;35708.71;35708.71;35708.71;35708.71;"8313319";"IPC"
2011-11-30;36829.15;36829.15;36829.15;36829.15;"8313319";"IPC"
2011-12-01;36567.63;36567.63;36567.63;36567.63;"8313319";"IPC"
2011-12-02;36756.06;36756.06;36756.06;36756.06;"8313319";"IPC"
2011-12-05;37103.17;37103.17;37103.17;37103.17;"8313319";"IPC"
2011-12-06;37071.17;37071.17;37071.17;37071.17;"8313319";"IPC"
2011-12-07;37054.56;37054.56;37054.56;37054.56;"8313319";"IPC"
2011-12-08;36641.31;36641.31;36641.31;36641.31;"8313319";"IPC"
2011-12-09;37227.21;37227.21;37227.21;37227.21;"8313319";"IPC"
2011-12-13;36471.44;36471.44;36471.44;36471.44;"8313319";"IPC"
2011-12-14;36012.67;36012.67;36012.67;36012.67;"8313319";"IPC"
2011-12-15;36006.9;36006.9;36006.9;36006.9;"8313319";"IPC"
2011-12-16;36054.63;36054.63;36054.63;36054.63;"8313319";"IPC"
2011-12-19;35587.78;35587.78;35587.78;35587.78;"8313319";"IPC"
2011-12-20;36239.39;36239.39;36239.39;36239.39;"8313319";"IPC"
2011-12-21;36628.06;36628.06;36628.06;36628.06;"8313319";"IPC"
2011-12-22;37066.77;37066.77;37066.77;37066.77;"8313319";"IPC"
2011-12-23;37041.42;37041.42;37041.42;37041.42;"8313319";"IPC"
2011-12-27;37217.97;37217.97;37091.42;37091.42;"8313319";"IPC"
2011-12-28;36644.86;36644.86;36644.86;36644.86;"8313319";"IPC"
2011-12-29;37185.73;37185.73;37185.73;37185.73;"8313319";"IPC"
2011-12-30;37077.52;37077.52;37077.52;37077.52;"8313319";"IPC"
2012-01-02;37335.03;37335.03;37335.03;37335.03;"8313319";"IPC"
2012-01-03;37384.34;37384.34;37384.34;37384.34;"8313319";"IPC"
2012-01-04;37387.63;37387.63;37387.63;37387.63;"8313319";"IPC"
2012-01-05;37017.95;37017.95;37017.95;37017.95;"8313319";"IPC"
2012-01-06;36804.05;36804.05;36804.05;36804.05;"8313319";"IPC"
2012-01-09;36785.34;36785.34;36785.34;36785.34;"8313319";"IPC"
2012-01-10;37190.9;37190.9;37190.9;37190.9;"8313319";"IPC"
2012-01-11;37307.64;37307.64;37307.64;37307.64;"8313319";"IPC"
2012-01-12;37320.97;37320.97;37320.97;37320.97;"8313319";"IPC"
2012-01-13;36548.56;36548.56;36548.56;36548.56;"8313319";"IPC"
2012-01-16;36916.16;36916.16;36916.16;36916.16;"8313319";"IPC"
2012-01-17;36601.2;36601.2;36601.2;36601.2;"8313319";"IPC"
2012-01-18;37506.76;37506.76;37506.76;37506.76;"8313319";"IPC"
2012-01-19;37680.06;37680.06;37680.06;37680.06;"8313319";"IPC"
2012-01-20;37384.21;37384.21;37384.21;37384.21;"8313319";"IPC"
2012-01-23;37195.73;37195.73;37195.73;37195.73;"8313319";"IPC"
2012-01-24;36853.3;36853.3;36853.3;36853.3;"8313319";"IPC"
2012-01-25;37212.86;37212.86;37212.86;37212.86;"8313319";"IPC"
2012-01-26;37240.78;37240.78;37240.78;37240.78;"8313319";"IPC"
2012-01-27;37184.71;37184.71;37184.71;37184.71;"8313319";"IPC"
2012-01-30;37241.61;37241.61;37241.61;37241.61;"8313319";"IPC"
2012-01-31;37422.68;37422.68;37422.68;37422.68;"8313319";"IPC"
2012-02-01;37709.65;37709.65;37709.65;37709.65;"8313319";"IPC"
2012-02-02;37711.16;37711.16;37711.16;37711.16;"8313319";"IPC"
2012-02-03;38092.81;38092.81;38092.81;38092.81;"8313319";"IPC"
2012-02-07;38062.42;38062.42;38062.42;38062.42;"8313319";"IPC"
2012-02-08;38140.55;38140.55;38140.55;38140.55;"8313319";"IPC"
2012-02-09;38242.28;38242.28;38242.28;38242.28;"8313319";"IPC"
2012-02-10;38149.22;38149.22;38149.22;38149.22;"8313319";"IPC"
2012-02-13;38204.33;38204.33;38204.33;38204.33;"8313319";"IPC"
2012-02-14;37831.87;37831.87;37831.87;37831.87;"8313319";"IPC"
2012-02-15;37864.55;37864.55;37864.55;37864.55;"8313319";"IPC"
2012-02-16;38212.24;38212.24;38212.24;38212.24;"8313319";"IPC"
2012-02-17;37914.7;37914.7;37914.7;37914.7;"8313319";"IPC"
2012-02-20;38296.68;38296.68;38296.68;38296.68;"8313319";"IPC"
2012-02-21;37859.48;37859.48;37859.48;37859.48;"8313319";"IPC"
2012-02-22;37912.55;37912.55;37912.55;37912.55;"8313319";"IPC"
2012-02-23;38027.84;38027.84;38027.84;38027.84;"8313319";"IPC"
2012-02-24;37945.22;37945.22;37945.22;37945.22;"8313319";"IPC"
2012-02-27;37785.72;37785.72;37785.72;37785.72;"8313319";"IPC"
2012-02-28;38021.42;38021.42;38021.42;38021.42;"8313319";"IPC"
2012-02-29;37816.69;37816.69;37816.69;37816.69;"8313319";"IPC"
2012-03-01;38033.45;38033.45;38033.45;38033.45;"8313319";"IPC"
2012-03-02;38327.43;38327.43;38327.43;38327.43;"8313319";"IPC"
2012-03-05;38155.27;38155.27;38155.27;38155.27;"8313319";"IPC"
2012-03-06;37487.63;37487.63;37487.63;37487.63;"8313319";"IPC"
2012-03-07;37548.54;37548.54;37548.54;37548.54;"8313319";"IPC"
2012-03-08;37815.43;37815.43;37815.43;37815.43;"8313319";"IPC"
2012-03-09;37691.01;37691.01;37691.01;37691.01;"8313319";"IPC"
2012-03-12;37590.17;37590.17;37590.17;37590.17;"8313319";"IPC"
2012-03-13;38019.76;38019.76;38019.76;38019.76;"8313319";"IPC"
2012-03-14;37971.44;37971.44;37971.44;37971.44;"8313319";"IPC"
2012-03-15;38134.57;38134.57;38134.57;38134.57;"8313319";"IPC"
2012-03-16;38258.45;38258.45;38258.45;38258.45;"8313319";"IPC"
2012-03-20;38055.27;38055.27;38055.27;38055.27;"8313319";"IPC"
2012-03-21;38434.51;38434.51;38434.51;38434.51;"8313319";"IPC"
2012-03-22;38323.51;38323.51;38323.51;38323.51;"8313319";"IPC"
2012-03-23;38334.9;38334.9;38334.9;38334.9;"8313319";"IPC"
2012-03-26;38863.15;38863.15;38863.15;38863.15;"8313319";"IPC"
2012-03-27;38956.32;38956.32;38956.32;38956.32;"8313319";"IPC"
2012-03-28;38910.68;38910.68;38910.68;38910.68;"8313319";"IPC"
2012-03-29;39125.35;39125.35;39125.35;39125.35;"8313319";"IPC"
2012-03-30;39521.24;39521.24;39521.24;39521.24;"8313319";"IPC"
2012-04-02;39908.54;39908.54;39908.54;39908.54;"8313319";"IPC"
2012-04-03;39924.93;39924.93;39924.93;39924.93;"8313319";"IPC"
2012-04-04;39398.88;39398.88;39398.88;39398.88;"8313319";"IPC"
2012-04-10;39432.15;39432.15;39035.17;39035.17;"8313319";"IPC"
2012-04-11;39167.14;39167.14;39167.14;39167.14;"8313319";"IPC"
2012-04-12;39357.81;39357.81;39357.81;39357.81;"8313319";"IPC"
2012-04-13;38444.01;38444.01;38444.01;38444.01;"8313319";"IPC"
2012-04-16;39054.84;39054.84;39054.84;39054.84;"8313319";"IPC"
2012-04-17;39355.17;39355.17;39355.17;39355.17;"8313319";"IPC"
2012-04-18;39330.12;39330.12;39330.12;39330.12;"8313319";"IPC"
2012-04-19;39395.64;39395.64;39395.64;39395.64;"8313319";"IPC"
2012-04-20;39354.86;39354.86;39354.86;39354.86;"8313319";"IPC"
2012-04-23;38961.79;38961.79;38961.79;38961.79;"8313319";"IPC"
2012-04-24;38849.08;38849.08;38849.08;38849.08;"8313319";"IPC"
2012-04-25;39066.01;39066.01;39066.01;39066.01;"8313319";"IPC"
2012-04-26;39212.16;39212.16;39212.16;39212.16;"8313319";"IPC"
2012-04-27;39324.14;39324.14;39324.14;39324.14;"8313319";"IPC"
2012-04-30;39461;39461;39461;39461;"8313319";"IPC"
2012-05-02;39597.42;39597.42;39597.42;39597.42;"8313319";"IPC"
2012-05-03;39580.05;39580.05;39580.05;39580.05;"8313319";"IPC"
2012-05-04;39408.61;39408.61;39408.61;39408.61;"8313319";"IPC"
2012-05-07;40045.51;40045.51;40045.51;40045.51;"8313319";"IPC"
2012-05-08;39214.64;39214.64;39214.64;39214.64;"8313319";"IPC"
2012-05-09;39122.82;39122.82;39122.82;39122.82;"8313319";"IPC"
2012-05-10;39170.9;39170.9;39170.9;39170.9;"8313319";"IPC"
2012-05-11;38888.79;38888.79;38888.79;38888.79;"8313319";"IPC"
2012-05-14;38352.11;38352.11;38352.11;38352.11;"8313319";"IPC"
2012-05-15;37939.63;37939.63;37939.63;37939.63;"8313319";"IPC"
2012-05-16;37511.08;37511.08;37511.08;37511.08;"8313319";"IPC"
2012-05-17;37261.24;37261.24;37261.24;37261.24;"8313319";"IPC"
2012-05-18;36875.33;36875.33;36875.33;36875.33;"8313319";"IPC"
2012-05-21;37512.41;37512.41;37512.41;37512.41;"8313319";"IPC"
2012-05-22;37481.19;37481.19;37481.19;37481.19;"8313319";"IPC"
2012-05-23;37422.38;37422.38;37422.38;37422.38;"8313319";"IPC"
2012-05-24;37553.21;37553.21;37553.21;37553.21;"8313319";"IPC"
2012-05-25;37486.25;37486.25;37486.25;37486.25;"8313319";"IPC"
2012-05-28;37642.8;37642.8;37642.8;37642.8;"8313319";"IPC"
2012-05-29;38126.85;38126.85;38126.85;38126.85;"8313319";"IPC"
2012-05-30;38070.67;38070.67;38070.67;38070.67;"8313319";"IPC"
2012-05-31;37872.95;37872.95;37872.95;37872.95;"8313319";"IPC"
2012-06-01;37182.37;37182.37;37182.37;37182.37;"8313319";"IPC"
2012-06-04;37059.78;37059.78;37059.78;37059.78;"8313319";"IPC"
2012-06-05;37089.36;37089.36;37089.36;37089.36;"8313319";"IPC"
2012-06-06;37274.79;37274.79;37274.79;37274.79;"8313319";"IPC"
2012-06-07;37247.34;37247.34;37247.34;37247.34;"8313319";"IPC"
2012-06-08;37323.91;37323.91;37323.91;37323.91;"8313319";"IPC"
2012-06-11;37035.75;37035.75;37035.75;37035.75;"8313319";"IPC"
2012-06-12;37271;37271;37271;37271;"8313319";"IPC"
2012-06-13;37142.15;37142.15;37142.15;37142.15;"8313319";"IPC"
2012-06-14;37440.48;37440.48;37440.48;37440.48;"8313319";"IPC"
2012-06-15;37738.58;37738.58;37738.58;37738.58;"8313319";"IPC"
2012-06-18;38060.82;38060.82;38060.82;38060.82;"8313319";"IPC"
2012-06-19;38688.65;38688.65;38688.65;38688.65;"8313319";"IPC"
2012-06-20;38973.64;38973.64;38973.64;38973.64;"8313319";"IPC"
2012-06-21;38515.94;38515.94;38515.94;38515.94;"8313319";"IPC"
2012-06-22;39071.5;39071.5;39071.5;39071.5;"8313319";"IPC"
2012-06-25;39157.51;39157.51;39157.51;39157.51;"8313319";"IPC"
2012-06-26;39339.15;39339.15;39339.15;39339.15;"8313319";"IPC"
2012-06-27;39490.68;39490.68;39490.68;39490.68;"8313319";"IPC"
2012-06-28;39637.66;39637.66;39637.66;39637.66;"8313319";"IPC"
2012-06-29;40199.55;40199.55;40199.55;40199.55;"8313319";"IPC"
2012-07-02;40108.92;40108.92;40108.92;40108.92;"8313319";"IPC"
2012-07-03;40434.71;40434.71;40434.71;40434.71;"8313319";"IPC"
2012-07-04;40353.43;40353.43;40353.43;40353.43;"8313319";"IPC"
2012-07-05;40040.69;40040.69;40040.69;40040.69;"8313319";"IPC"
2012-07-06;39831.65;39831.65;39831.65;39831.65;"8313319";"IPC"
2012-07-09;39963.26;39963.26;39963.26;39963.26;"8313319";"IPC"
2012-07-10;40049.59;40049.59;40049.59;40049.59;"8313319";"IPC"
2012-07-11;40221.8;40221.8;40221.8;40221.8;"8313319";"IPC"
2012-07-12;40268.41;40268.41;40268.41;40268.41;"8313319";"IPC"
2012-07-13;40498.47;40498.47;40498.47;40498.47;"8313319";"IPC"
2012-07-16;40910.8;40910.8;40910.8;40910.8;"8313319";"IPC"
2012-07-17;41273.02;41273.02;41273.02;41273.02;"8313319";"IPC"
2012-07-18;40747.47;40747.47;40747.47;40747.47;"8313319";"IPC"
2012-07-19;40752.53;40752.53;40752.53;40752.53;"8313319";"IPC"
2012-07-20;40808.73;40808.73;40808.73;40808.73;"8313319";"IPC"
2012-07-23;40947.55;40947.55;40947.55;40947.55;"8313319";"IPC"
2012-07-24;40697.87;40697.87;40697.87;40697.87;"8313319";"IPC"
2012-07-25;40435.1;40435.1;40435.1;40435.1;"8313319";"IPC"
2012-07-26;40977.32;40977.32;40977.32;40977.32;"8313319";"IPC"
2012-07-27;41476.48;41476.48;41476.48;41476.48;"8313319";"IPC"
2012-07-30;41333.11;41333.11;41333.11;41333.11;"8313319";"IPC"
2012-07-31;40704.28;40704.28;40704.28;40704.28;"8313319";"IPC"
2012-08-01;40805.4;40805.4;40805.4;40805.4;"8313319";"IPC"
2012-08-02;40759;40759;40759;40759;"8313319";"IPC"
2012-08-03;40998.4;40998.4;40998.4;40998.4;"8313319";"IPC"
2012-08-06;41096.44;41096.44;41096.44;41096.44;"8313319";"IPC"
2012-08-07;41070.24;41070.24;41070.24;41070.24;"8313319";"IPC"
2012-08-08;40851.18;40851.18;40851.18;40851.18;"8313319";"IPC"
2012-08-09;40677.48;40677.48;40677.48;40677.48;"8313319";"IPC"
2012-08-10;40850;40850;40850;40850;"8313319";"IPC"
2012-08-13;40366.27;40366.27;40366.27;40366.27;"8313319";"IPC"
2012-08-14;40644.97;40644.97;40644.97;40644.97;"8313319";"IPC"
2012-08-15;40792.59;40792.59;40792.59;40792.59;"8313319";"IPC"
2012-08-16;40714.87;40714.87;40714.87;40714.87;"8313319";"IPC"
2012-08-17;40547.49;40547.49;40547.49;40547.49;"8313319";"IPC"
2012-08-20;40350;40350;40350;40350;"8313319";"IPC"
2012-08-21;40096.64;40096.64;40096.64;40096.64;"8313319";"IPC"
2012-08-22;40027.13;40027.13;40027.13;40027.13;"8313319";"IPC"
2012-08-23;39879.01;39879.01;39879.01;39879.01;"8313319";"IPC"
2012-08-24;40211.41;40211.41;40211.41;40211.41;"8313319";"IPC"
2012-08-27;39972.85;39972.85;39972.85;39972.85;"8313319";"IPC"
2012-08-28;39950.9;39950.9;39950.9;39950.9;"8313319";"IPC"
2012-08-29;39908.9;39908.9;39908.9;39908.9;"8313319";"IPC"
2012-08-30;39885.39;39885.39;39885.39;39885.39;"8313319";"IPC"
2012-08-31;39421.65;39421.65;39421.65;39421.65;"8313319";"IPC"
2012-09-03;39802.94;39802.94;39802.94;39802.94;"8313319";"IPC"
2012-09-04;39549.43;39549.43;39549.43;39549.43;"8313319";"IPC"
2012-09-05;39573.92;39573.92;39573.92;39573.92;"8313319";"IPC"
2012-09-06;39987.06;39987.06;39987.06;39987.06;"8313319";"IPC"
2012-09-07;40043.21;40043.21;40043.21;40043.21;"8313319";"IPC"
2012-09-10;39991.19;39991.19;39991.19;39991.19;"8313319";"IPC"
2012-09-11;39998.97;39998.97;39998.97;39998.97;"8313319";"IPC"
2012-09-12;40248.38;40248.38;40248.38;40248.38;"8313319";"IPC"
2012-09-13;40542.27;40542.27;40542.27;40542.27;"8313319";"IPC"
2012-09-14;40693.47;40693.47;40693.47;40693.47;"8313319";"IPC"
2012-09-17;40621.46;40621.46;40621.46;40621.46;"8313319";"IPC"
2012-09-18;40590.96;40590.96;40590.96;40590.96;"8313319";"IPC"
2012-09-19;40941.31;40941.31;40941.31;40941.31;"8313319";"IPC"
2012-09-20;40500.35;40500.35;40500.35;40500.35;"8313319";"IPC"
2012-09-21;40338.7;40338.7;40338.7;40338.7;"8313319";"IPC"
2012-09-24;40561.22;40561.22;40561.22;40561.22;"8313319";"IPC"
2012-09-25;40215.35;40215.35;40215.35;40215.35;"8313319";"IPC"
2012-09-26;40332.98;40332.98;40332.98;40332.98;"8313319";"IPC"
2012-09-27;40729.7;40729.7;40729.7;40729.7;"8313319";"IPC"
2012-09-28;40866.96;40866.96;40866.96;40866.96;"8313319";"IPC"
2012-10-01;41124.56;41124.56;41124.56;41124.56;"8313319";"IPC"
2012-10-02;41199.29;41199.29;41199.29;41199.29;"8313319";"IPC"
2012-10-03;41004.84;41004.84;41004.84;41004.84;"8313319";"IPC"
2012-10-04;41421.74;41421.74;41421.74;41421.74;"8313319";"IPC"
2012-10-05;41934.08;41934.08;41934.08;41934.08;"8313319";"IPC"
2012-10-08;41756.96;41756.96;41756.96;41756.96;"8313319";"IPC"
2012-10-09;41755.16;41755.16;41755.16;41755.16;"8313319";"IPC"
2012-10-10;41470.05;41470.05;41470.05;41470.05;"8313319";"IPC"
2012-10-11;41745.39;41745.39;41745.39;41745.39;"8313319";"IPC"
2012-10-12;41665.48;41665.48;41665.48;41665.48;"8313319";"IPC"
2012-10-15;42008.55;42008.55;42008.55;42008.55;"8313319";"IPC"
2012-10-16;42518.35;42518.35;42518.35;42518.35;"8313319";"IPC"
2012-10-17;42559.98;42559.98;42559.98;42559.98;"8313319";"IPC"
2012-10-18;42592.78;42592.78;42592.78;42592.78;"8313319";"IPC"
2012-10-19;42386.83;42386.83;42386.83;42386.83;"8313319";"IPC"
2012-10-22;42122.25;42122.25;42122.25;42122.25;"8313319";"IPC"
2012-10-23;42041.14;42041.14;42041.14;42041.14;"8313319";"IPC"
2012-10-24;42095.16;42095.16;42095.16;42095.16;"8313319";"IPC"
2012-10-25;41877.27;41877.27;41877.27;41877.27;"8313319";"IPC"
2012-10-26;41836.92;41836.92;41836.92;41836.92;"8313319";"IPC"
2012-10-29;41817.11;41817.11;41817.11;41817.11;"8313319";"IPC"
2012-10-30;41599;41599;41599;41599;"8313319";"IPC"
2012-10-31;41619.96;41619.96;41619.96;41619.96;"8313319";"IPC"
2012-11-01;41761.78;41761.78;41761.78;41761.78;"8313319";"IPC"
2012-11-05;41722.14;41722.14;41722.14;41722.14;"8313319";"IPC"
2012-11-06;41720.62;41720.62;41720.62;41720.62;"8313319";"IPC"
2012-11-07;41010.98;41010.98;41010.98;41010.98;"8313319";"IPC"
2012-11-08;40830.65;40830.65;40830.65;40830.65;"8313319";"IPC"
2012-11-09;40677.07;40677.07;40677.07;40677.07;"8313319";"IPC"
2012-11-12;40859.9;40859.9;40859.9;40859.9;"8313319";"IPC"
2012-11-13;41078.5;41078.5;41078.5;41078.5;"8313319";"IPC"
2012-11-14;40750.42;40750.42;40750.42;40750.42;"8313319";"IPC"
2012-11-15;40573.66;40573.66;40573.66;40573.66;"8313319";"IPC"
2012-11-16;40830.6;40830.6;40830.6;40830.6;"8313319";"IPC"
2012-11-20;41184;41184;41184;41184;"8313319";"IPC"
2012-11-21;41668.06;41668.06;41668.06;41668.06;"8313319";"IPC"
2012-11-22;42032.35;42032.35;42032.35;42032.35;"8313319";"IPC"
2012-11-23;41919.55;41919.55;41919.55;41919.55;"8313319";"IPC"
2012-11-26;41878.27;41878.27;41878.27;41878.27;"8313319";"IPC"
2012-11-27;41769.38;41769.38;41769.38;41769.38;"8313319";"IPC"
2012-11-28;41912.95;41912.95;41912.95;41912.95;"8313319";"IPC"
2012-11-29;42090.69;42090.69;42090.69;42090.69;"8313319";"IPC"
2012-11-30;41833.52;41833.52;41833.52;41833.52;"8313319";"IPC"
2012-12-03;42323.84;42323.84;42323.84;42323.84;"8313319";"IPC"
2012-12-04;42337.82;42337.82;42337.82;42337.82;"8313319";"IPC"
2012-12-05;42416.29;42416.29;42416.29;42416.29;"8313319";"IPC"
2012-12-06;42589.68;42589.68;42589.68;42589.68;"8313319";"IPC"
2012-12-07;42797.67;42797.67;42797.67;42797.67;"8313319";"IPC"
2012-12-10;43134.51;43134.51;43134.51;43134.51;"8313319";"IPC"
